FACSEX,FACETHN,FACNAT,FACRANK,EMPLOYM,SALARY,YRSTEACH,YRSUT,DEGREE,SAMPLE,REMIND,NSTUD,STUDRANK,STUDSEX,GRADE,GPA,SATISFY,RELIGION,PSD,ITEM13,ITEM14,ITEM15,ITEM16,ITEM17,ITEM18,ITEM19,ITEM20,ITEM21,ITEM22,ITEM23,ITEM24,ITEM25,ITEM26,ITEM27,ITEM28,ITEM29,ITEM30,ITEM31,ITEM32,ITEM33,ITEM34,ITEM35,ITEM36,ITEM37,ITEM38,ITEM39,ITEM40,ITEM41,ITEM42,ITEM43,ITEM44,ITEM45,ITEM46,ITEM47,ITEM48,ITEM49,ITEM50,ITEM51,ITEM52,RACE,SEXISM,RACISM,RPOLICY,CASTEMAN,COMPETEN,SENSITIV,CSTATUS
1,1,1,3,100,27,18,15,3,1,1,9,3,1,4,4,3,3,1,5,5,5,5,5,4,5,5,5,4,4,5,2,3,1,1,2,1,2,1,2,2,1,2,4,1,2,1,2,2,3,2,3,2,2,2,2,2,2,3,1,2.3076923077,1.25,3,2,5,4.6,7.03
1,1,1,3,100,27,18,15,3,1,1,9,3,1,5,4,1,5,,,,5,5,5,5,5,5,5,5,4,4,1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1,3,3,1,1,3,1,3,1,1,1,3,3,1,2.2307692308,1,1,1,,5,7.03
1,4,1,2,100,21,3,1,3,1,2,9,4,2,4,4,1,3,3,5,5,4,4,4,4,4,4,5,2,4,4,2,2,2,4,4,3,2,2,2,4,2,2,4,2,2,2,2,3,4,4,2,3,4,4,3,4,2,4,1,2.7692307692,2.5,3,4,4.4,3.8,7.03
1,4,1,2,100,21,3,1,3,1,2,9,4,2,3,3,5,5,2,5,5,5,4,5,5,5,5,5,5,5,5,1,2,1,1,2,1,2,1,1,2,3,2,4,1,1,1,1,3,4,3,3,3,4,3,3,2,1,1,1,2.3076923077,1.375,3,2,4.8,5,7.03
1,4,1,2,100,21,3,1,3,1,2,9,4,2,4,5,5,5,2,5,5,5,5,5,5,5,5,5,4,4,4,2,1,1,1,3,1,2,2,1,1,1,1,1,1,1,1,1,1,5,3,3,1,1,1,1,3,1,1,1,1.3846153846,1.125,3,2,5,4.8,7.03
1,4,1,2,100,21,3,1,3,1,2,9,4,1,4,4,5,3,3,4,4,4,4,4,4,4,4,4,4,3,3,3,2,2,2,3,2,2,1,1,1,2,1,1,1,2,1,1,3,4,3,3,2,2,3,2,2,2,1,1,1.9230769231,1.5,3,1.5,4,4,7.03
1,4,1,2,100,21,3,1,3,1,2,9,5,2,5,5,3,3,3,5,5,5,5,5,5,5,5,5,4,4,4,2,1,2,3,3,3,1,2,2,2,5,1,4,1,2,2,2,2,4,2,2,2,2,3,1,2,2,2,4,2.2307692308,2,2.5,2,5,4.8,5.16
1,4,1,2,100,21,3,1,3,1,2,11,4,2,4,3,1,5,4,5,5,5,5,5,5,5,4,4,4,5,4,3,2,1,2,4,3,4,3,2,2,3,2,4,2,3,1,3,2,2,3,3,2,2,3,2,1,3,3,4,2.8461538462,2,2,1.5,5,4.4,5.16
1,4,1,2,100,21,3,1,3,1,2,11,3,1,5,4,1,5,3,5,5,5,5,5,5,5,5,5,5,4,4,1,1,1,3,1,5,1,1,1,1,5,1,5,1,1,1,4,5,1,5,5,5,5,5,5,5,5,5,4,3.6923076923,2.25,1,3,5,5,5.16
1,4,1,2,100,21,3,1,3,1,2,11,3,1,4,4,1,5,4,4,4,4,4,4,4,4,3,4,4,4,4,1,2,2,3,2,3,4,2,4,3,3,2,4,3,3,1,3,3,2,4,4,3,4,3,3,3,3,2,4,3.1538461538,2.375,2,3,4,3.8,5.16
1,1,1,4,100,49,27,20,3,1,1,36,3,2,5,4,1,6,1,5,5,5,5,5,5,5,3,5,5,5,3,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,5,5,1,5,1,1,1,1,1,1,1.6153846154,1,1,,5,4.6,7.03
1,1,1,4,100,49,27,20,3,1,1,36,3,2,2,3,1,3,2,5,4,5,5,3,4,5,4,3,3,3,4,2,3,3,2,4,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,3.0769230769,3.125,3,3,4.4,3.8,
1,1,1,4,100,49,27,20,3,1,1,36,3,2,5,4,1,5,4,5,5,4,5,5,4,5,3,4,5,3,3,3,1,1,3,4,2,3,3,1,1,4,1,2,2,3,2,3,3,3,3,2,2,2,2,2,2,3,3,1,2.5384615385,2,2,1.5,4.8,4.2,7.03
1,1,1,4,100,49,27,20,3,1,1,36,1,1,4,4,1,1,,5,5,5,5,5,5,5,5,5,5,5,4,2,1,1,1,2,1,1,1,1,1,1,1,,1,1,1,1,,4,5,5,1,5,1,1,1,1,1,3,,1,2.5,1,5,5,3.52
1,1,1,4,100,49,27,20,3,1,1,36,2,2,5,4,1,1,3,5,5,4,5,5,4,5,4,4,5,4,4,,1,2,,,2,3,5,3,3,3,,4,2,,,2,3,4,5,3,2,2,,1,3,2,2,1,,,2.5,3,4.8,4.4,7.03
1,1,1,4,100,49,27,20,3,1,1,36,2,2,3,2,1,3,3,4,5,4,5,4,1,2,3,1,2,2,1,3,2,2,2,3,2,5,5,3,4,2,5,5,3,3,3,2,2,1,5,4,2,3,5,3,3,1,4,1,3,3,1.5,3.5,4.4,1.8,7.03
2,1,1,2,100,23,6,1,3,1,1,12,2,2,5,2,1,3,3,5,5,5,5,5,5,5,3,5,5,4,4,3,2,2,4,3,3,4,3,2,5,3,3,4,3,3,3,2,3,3,5,5,2,4,3,2,5,4,4,1,3.2307692308,2.875,2.5,5,5,4.6,7.03
1,1,1,4,100,45,35,27,3,1,1,10,5,2,5,5,1,3,2,4,4,5,3,4,4,3,3,4,4,3,2,2,2,1,2,1,1,1,1,1,2,1,1,5,1,1,1,1,3,3,3,3,2,2,3,1,3,2,2,1,1.9230769231,1.25,2.5,2.5,4,3.6,7.03
1,1,1,4,100,45,35,27,3,1,1,10,5,1,5,5,4,5,3,4,4,4,4,4,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,4,3.6,7.03
1,5,1,3,100,26,8,5,3,1,1,14,5,2,4,5,5,5,2,5,5,5,5,5,5,5,3,4,4,4,4,2,1,1,2,1,2,2,2,1,1,2,1,2,1,1,1,1,2,3,3,5,2,5,3,1,2,1,1,1,1.9230769231,1.5,2,1.5,5,4.2,7.03
1,5,1,3,100,26,8,5,3,1,1,14,5,2,5,5,5,5,2,5,5,5,5,5,5,5,4,5,5,5,5,3,2,1,1,3,1,2,2,1,1,1,1,1,1,,5,5,1,2,1,1,1,1,2,1,1,1,2,1,1.6923076923,1.625,2,1,5,4.8,7.03
2,1,1,3,,30,11,11,3,1,1,43,2,1,4,4,1,2,2,4,4,3,4,3,4,5,4,4,2,3,2,3,2,1,3,3,3,4,3,3,4,3,1,3,1,1,1,3,3,3,3,4,3,3,3,3,3,3,3,1,3.0769230769,2,2.5,3.5,3.6,3.8,7.03
2,1,1,3,,30,11,11,3,1,1,43,3,1,3,2,1,5,3,5,4,5,5,4,4,4,3,3,3,4,3,1,3,1,1,2,1,3,2,1,1,1,1,3,1,1,1,1,3,1,3,3,3,3,3,1,3,1,1,1,2,1.375,2,2,4.6,3.4,7.03
2,1,1,3,,30,11,11,3,1,1,43,,,4,4,,6,,3,4,3,2,3,4,4,3,4,3,3,3,3,3,2,3,2,3,3,3,2,3,3,2,3,3,2,3,3,4,3,4,2,3,2,3,2,3,3,2,6,2.6153846154,2.75,3,3,3,3.6,
2,1,1,3,,30,11,11,3,1,1,43,3,2,4,5,1,3,4,4,4,4,4,4,4,4,4,3,2,3,3,3,2,2,3,2,3,4,2,2,2,3,2,4,2,2,1,1,3,5,5,4,2,4,3,1,4,3,4,1,2.8461538462,2.125,3.5,3,4,3.4,7.03
2,1,1,3,,30,11,11,3,1,1,43,4,2,4,4,1,1,2,5,5,5,4,5,4,4,4,4,4,5,5,3,1,1,1,3,1,2,2,1,1,2,1,2,1,1,1,2,1,3,3,3,2,2,3,1,2,2,2,1,1.8461538462,1.25,2,1.5,4.8,4,7.03
2,1,1,3,,30,11,11,3,1,1,43,4,1,5,4,1,3,3,5,5,5,4,5,5,5,3,5,4,5,5,4,1,2,3,3,3,2,3,1,2,2,2,3,2,2,2,2,3,5,4,3,2,3,3,1,2,2,2,1,2.1538461538,2.375,3,2,4.8,4.4,7.03
2,1,1,3,,30,11,11,3,1,1,43,3,2,4,3,3,3,2,5,5,4,4,3,3,4,4,2,2,4,3,2,2,2,3,4,3,2,3,4,2,3,2,4,1,1,2,1,3,5,3,2,2,2,3,2,4,3,2,1,2.6153846154,2.25,3.5,3,4.2,3,7.03
2,1,1,3,,30,11,11,3,1,1,43,4,1,3,2,1,3,4,4,4,4,4,4,4,5,4,4,4,5,4,2,3,2,2,3,2,3,2,1,1,2,1,3,,2,1,2,3,3,4,5,2,3,2,2,2,2,3,3,2.6923076923,,3,1.5,4,4.2,3.52
2,1,1,3,,30,11,11,3,1,1,43,4,1,3,2,2,3,2,5,5,4,5,4,5,5,5,4,5,4,4,1,3,2,2,3,2,3,2,2,2,2,1,4,1,1,1,2,3,5,4,2,2,2,3,2,2,2,2,1,2.4615384615,1.625,4,2,4.6,4.8,7.03
2,1,1,3,,30,11,11,3,1,1,43,4,1,5,5,1,5,4,4,5,4,4,4,4,4,4,4,4,4,4,2,2,2,2,4,2,4,2,2,3,2,2,2,2,3,2,2,2,3,3,4,2,3,4,2,3,2,2,1,2.5384615385,2,2.5,3,4.2,4,7.03
2,1,1,3,,30,11,11,3,1,1,43,4,2,5,5,1,3,3,5,5,4,4,5,5,5,3,4,4,5,5,4,1,1,2,3,2,2,2,1,2,2,1,4,1,2,1,2,3,4,3,3,2,2,3,2,3,2,3,1,2.3076923077,1.5,2.5,2.5,4.6,4.2,7.03
2,1,1,3,,30,11,11,3,1,1,43,3,2,3,4,1,5,3,5,5,5,5,5,5,5,4,4,3,5,5,4,2,1,3,3,3,3,3,1,2,2,1,3,1,2,1,3,2,4,3,5,3,3,3,3,3,3,5,1,2.9230769231,2,3,2.5,5,4.2,7.03
2,1,1,3,,30,11,11,3,1,1,43,5,1,4,5,1,1,1,5,5,5,4,4,5,5,5,5,5,5,5,1,1,1,1,1,2,1,1,3,1,2,1,1,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1.2307692308,2.125,1,1,4.6,5,7.03
2,1,1,3,,30,11,11,3,1,1,43,4,1,4,5,3,1,4,5,5,5,4,4,4,5,3,4,4,4,4,4,2,2,2,5,2,4,4,2,4,2,2,3,2,2,1,3,3,4,4,3,2,3,3,2,5,3,2,1,2.8461538462,2.125,3,4.5,4.6,4,7.03
2,1,1,3,,30,11,11,3,1,1,43,3,1,4,4,1,3,2,4,5,5,4,5,4,5,3,4,4,4,4,3,1,1,2,4,2,3,4,2,4,1,1,4,1,1,1,1,2,3,3,3,3,3,3,3,5,1,1,1,2.2307692308,1.875,2,4.5,4.6,4,7.03
2,1,1,1,100,25,9,9,2,1,1,13,5,2,5,5,1,3,3,5,5,5,5,5,5,5,5,5,5,4,4,2,1,1,3,4,2,2,3,2,4,5,1,5,1,1,1,4,2,4,5,5,2,5,4,2,3,4,5,6,3.5384615385,1.75,2.5,3.5,5,5,
2,1,1,1,100,25,9,9,2,1,1,13,5,2,5,3,1,3,2,4,4,4,4,4,4,4,4,4,4,5,5,1,1,1,3,3,2,2,2,2,3,3,2,3,2,2,2,2,3,2,3,3,3,3,3,2,1,1,1,1,2.2307692308,2.125,1.5,2,4,4,7.03
2,1,1,1,100,25,9,9,2,1,1,13,5,2,4,4,1,1,3,4,5,4,4,5,5,5,5,4,3,4,4,1,1,1,2,3,1,2,3,3,2,1,1,3,1,1,3,1,2,3,3,3,1,3,3,1,1,1,3,1,2.0769230769,1.625,2,1.5,4.4,4.4,7.03
2,1,1,1,100,25,9,9,2,1,1,13,5,2,4,4,1,1,2,4,4,3,2,4,4,4,4,2,2,3,3,2,2,2,2,2,2,2,2,2,2,3,2,4,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,1,2.3846153846,2,2,2,3.4,3.2,7.03
1,1,1,3,100,35,21,15,3,1,1,9,2,1,4,4,5,1,4,3,5,,5,5,4,5,5,4,4,3,4,2,4,1,2,2,3,2,2,2,2,5,,5,2,5,1,3,5,4,4,4,3,2,3,2,3,3,4,1,3.3076923077,,4,2.5,,4.4,7.03
1,1,1,3,100,35,21,15,3,1,1,9,4,1,4,2,5,3,2,4,5,5,4,4,4,5,3,5,3,4,3,3,2,1,2,4,2,3,2,1,3,2,1,4,1,1,1,2,3,4,5,2,2,2,3,2,3,2,2,1,2.3846153846,1.5,3,3,4.4,4,7.03
1,1,1,3,100,35,21,15,3,1,1,9,2,2,4,5,1,3,4,3,4,4,2,3,3,4,4,3,4,3,3,5,2,1,2,5,1,4,2,1,2,2,2,5,1,1,1,2,2,5,5,2,2,1,2,2,2,2,2,1,2.4615384615,1.5,3.5,2,3.2,3.6,7.03
1,1,1,3,100,35,21,15,3,1,1,9,1,2,5,5,5,3,4,4,5,4,4,4,4,5,3,5,5,4,5,2,1,1,,5,1,3,1,1,1,1,1,5,1,2,2,1,4,4,5,3,1,1,2,1,2,1,1,1,2.1538461538,,2.5,1.5,4.2,4.4,7.03
2,1,1,3,100,35,,1,3,1,1,34,3,2,4,2,1,5,2,2,4,4,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,3,2.1538461538,1.875,2,2,2.8,2.2,3.52
2,1,1,3,100,35,,1,3,1,1,34,5,1,5,4,1,3,1,2,4,5,3,4,5,5,5,4,3,4,4,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,1,1,1,1,1,3,2,1.6923076923,1.75,1,1.5,3.6,4.4,4.17
2,1,1,3,100,35,,1,3,1,1,34,3,2,4,2,1,5,2,3,5,5,3,4,4,4,4,4,4,4,3,1,1,1,2,3,2,1,1,3,3,2,1,5,1,1,1,2,2,4,3,3,1,3,2,1,3,1,3,1,2.3076923077,1.25,2.5,3,4,4,7.03
2,1,1,1,100,21,3,1,4,1,1,7,4,2,5,4,1,3,2,5,5,5,4,5,5,5,5,5,4,4,4,1,4,1,1,4,1,3,2,2,2,2,2,2,2,1,2,1,2,1,5,2,1,1,4,1,1,2,2,6,2.1538461538,1.5,2.5,1.5,4.8,4.8,
2,1,1,2,100,30,,0,4,1,1,5,3,2,4,5,1,3,4,4,4,4,4,3,4,4,4,4,2,3,3,2,1,2,2,4,2,5,3,2,3,2,3,4,2,2,2,2,2,4,5,3,2,3,3,2,3,2,2,1,2.6153846154,2.25,2.5,3,3.8,3.6,7.03
2,1,1,2,100,28,4,1,3,1,1,11,5,1,5,5,3,5,3,3,3,4,3,2,3,4,4,4,3,2,2,3,2,2,3,3,3,2,2,3,2,2,1,2,2,2,2,4,3,3,3,4,3,3,3,3,3,3,3,4,2.8461538462,2.25,2.5,2.5,3,3.6,5.16
2,1,1,2,100,28,4,1,3,1,1,11,5,2,4,5,1,5,2,3,3,3,2,3,4,4,4,3,2,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,3,4,3,2,2,2,2,2,2,2,2,6,1.9230769231,1.625,3,2,2.8,3.4,
2,1,1,1,100,25,11,11,2,1,1,11,3,2,5,3,3,1,3,4,5,5,4,5,5,5,5,4,4,5,4,1,2,2,3,4,2,3,3,2,3,2,2,3,2,2,2,2,3,4,3,3,3,2,3,2,4,3,2,1,2.5384615385,2.375,3,3.5,4.6,4.6,7.03
2,1,1,1,100,25,11,11,2,1,1,11,3,1,4,3,3,1,3,5,5,5,5,5,4,5,4,4,4,3,4,1,4,1,1,4,1,4,2,2,2,5,1,2,1,1,1,1,2,3,4,3,2,2,3,2,3,2,2,3,2.6923076923,1.25,3.5,2.5,5,4.2,3.52
2,1,1,1,100,25,11,11,2,1,1,11,5,1,4,5,5,5,2,5,5,5,3,5,5,5,5,5,4,4,4,2,2,1,1,2,1,3,1,1,1,2,1,1,1,1,1,1,1,3,1,5,1,5,1,1,2,1,1,1,2,1,2.5,1.5,4.6,4.8,7.03
2,1,1,3,100,36,26,23,3,1,1,32,2,1,4,1,1,1,3,4,4,4,4,4,4,5,4,4,4,4,3,2,3,1,2,3,1,5,2,3,2,3,2,4,2,1,2,2,3,2,4,4,2,3,3,2,4,3,3,1,3.1538461538,1.75,2.5,3,4,4.2,7.03
2,1,1,3,100,36,26,23,3,1,1,32,4,1,4,2,1,3,4,5,5,5,5,5,4,5,5,5,5,4,4,2,2,1,2,3,3,4,4,3,3,3,2,4,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,1,3.0769230769,2.5,2.5,3,5,4.8,7.03
2,1,1,3,100,36,26,23,3,1,1,32,4,2,5,3,1,3,4,3,4,4,2,3,1,2,2,4,1,3,1,1,1,1,3,3,2,3,5,3,3,4,2,4,1,1,3,2,2,5,4,5,3,3,3,3,4,1,2,1,2.7692307692,2.5,3,3.5,3.2,2,7.03
2,1,1,3,100,36,26,23,3,1,1,32,2,2,4,2,4,3,3,4,4,4,4,4,3,4,3,4,4,3,3,2,4,1,1,2,1,3,2,3,3,2,2,3,2,2,3,2,4,5,4,2,2,1,2,2,3,2,2,1,2.4615384615,1.75,4.5,3,4,3.6,7.03
2,1,1,3,100,36,26,23,3,1,1,32,3,2,5,3,1,3,2,4,5,4,3,4,4,4,4,4,4,3,1,,1,1,2,4,2,1,3,1,3,2,2,3,2,1,1,2,2,3,2,2,2,2,2,2,2,2,1,1,1.9230769231,1.875,2,2.5,4,4,7.03
2,1,1,3,100,36,26,23,3,1,1,32,2,1,3,1,1,3,3,5,5,5,5,5,4,5,5,5,5,5,3,2,3,1,2,4,2,4,2,2,4,3,3,5,2,2,3,3,3,3,5,5,2,4,3,2,3,4,5,1,3.6153846154,2.125,3,3.5,5,4.8,7.03
2,1,1,3,100,36,26,23,3,1,1,32,1,1,3,1,1,5,3,4,5,4,5,4,4,4,4,4,4,4,3,2,3,1,2,4,2,4,2,3,2,3,1,5,1,1,2,2,3,2,4,3,2,2,3,2,2,2,2,1,2.9230769231,1.625,2.5,2,4.4,4,7.03
2,1,1,3,100,36,26,23,3,1,1,32,2,2,5,3,5,5,2,4,4,4,4,4,3,4,4,3,5,3,2,1,1,1,2,4,2,2,2,1,1,3,1,3,1,1,1,1,3,2,4,3,2,2,2,2,1,2,2,2,2.2307692308,1.5,1.5,1,4,3.8,4.17
2,1,1,3,100,36,26,23,3,1,1,32,2,1,3,3,1,3,4,3,3,4,3,2,3,4,2,3,2,2,2,3,4,2,2,4,2,3,2,4,4,2,2,4,2,3,2,2,4,4,5,4,2,4,4,,,2,4,1,,2,4,,3,2.8,7.03
2,1,1,3,100,36,26,23,3,1,1,32,2,1,4,3,1,3,3,4,5,5,5,5,5,5,4,5,5,5,4,3,3,2,3,4,4,4,4,3,3,3,4,5,1,2,3,2,2,3,5,4,2,4,5,2,3,2,4,1,3.2307692308,2.875,3,3,4.8,4.8,7.03
2,1,1,3,100,36,26,23,3,1,1,32,2,2,3,2,5,1,3,5,5,5,5,4,2,4,3,4,4,4,3,3,1,1,1,4,1,2,3,1,4,1,2,5,1,3,1,2,2,4,4,4,2,4,3,2,4,2,2,1,2.4615384615,1.5,2.5,4,4.8,3.4,7.03
2,1,1,3,100,36,26,23,3,1,1,32,1,2,3,3,1,1,2,5,5,4,4,4,4,4,4,4,4,4,3,2,2,1,2,4,2,1,3,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,3,2,3,2,2,1,2.0769230769,2,2,2.5,4.4,4,7.03
2,1,1,3,100,36,26,23,3,1,1,32,3,2,2,4,1,6,3,5,5,4,4,4,4,5,3,4,3,4,4,3,4,3,5,3,5,3,4,1,1,4,3,5,3,3,5,2,3,3,5,3,4,5,5,2,5,4,5,,3.3846153846,4,3.5,3,4.4,3.8,
2,1,1,3,100,36,26,23,3,1,1,32,1,1,5,4,1,1,4,5,5,5,4,4,3,4,5,4,5,5,5,2,3,1,2,3,2,5,2,2,4,4,2,5,2,2,2,3,4,4,5,5,2,3,2,3,4,4,4,1,3.6923076923,1.875,3.5,4,4.6,4.2,7.03
2,1,1,3,100,36,26,23,3,1,1,32,1,1,5,4,1,5,4,5,5,5,5,5,5,5,3,4,5,5,4,2,2,1,2,3,1,4,2,2,2,2,2,4,4,1,1,4,2,3,3,3,2,2,3,2,2,2,2,3,2.6153846154,1.875,2.5,2,5,4.4,3.52
1,5,2,2,100,23,,0,4,1,1,13,3,2,3,3,3,1,2,4,4,4,4,3,4,4,4,3,3,4,3,2,,1,2,2,2,2,2,1,1,1,1,2,1,1,1,1,2,3,2,2,2,2,3,2,2,2,2,3,,1.5,,1.5,3.8,3.6,3.52
1,5,2,2,100,23,,0,4,1,1,13,4,2,3,3,2,3,3,4,4,4,2,3,4,4,3,2,2,3,3,3,2,2,2,3,2,4,2,2,2,3,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,1,2.4615384615,2,2,2,3.4,3,7.03
1,1,1,3,100,35,21,15,3,1,1,10,2,1,4,2,1,5,3,3,3,4,3,2,3,3,1,1,3,3,3,3,4,1,3,4,2,2,2,2,1,1,1,5,1,1,1,2,4,4,3,4,2,2,2,2,2,2,4,1,2.9230769231,1.625,4,1.5,3,2.2,7.03
1,1,1,3,100,35,21,15,3,1,1,10,3,2,3,4,1,3,3,4,4,4,4,4,3,4,4,3,2,3,3,2,1,1,2,3,2,1,2,2,4,1,1,2,1,2,1,2,2,1,4,2,2,2,3,2,5,1,3,1,1.8461538462,1.5,1,4.5,4,3.2,7.03
1,1,1,3,100,35,21,15,3,1,1,10,2,1,3,5,1,1,4,3,5,5,4,2,4,5,5,2,2,4,2,3,4,1,1,2,1,4,4,1,1,1,1,5,1,1,1,2,2,3,4,4,2,3,5,2,1,1,1,1,2.4615384615,1.5,3.5,1,3.8,3.6,7.03
2,1,1,2,100,31,5,1,3,1,1,13,5,1,5,5,3,3,2,2,3,3,3,3,5,3,2,3,3,2,2,2,2,3,2,4,2,3,2,1,2,2,2,5,2,,,,,,,,,,,,,,,1,,,,,2.8,3.2,7.03
2,1,1,2,100,31,5,1,3,1,1,13,5,1,5,5,3,3,2,2,3,4,2,3,3,4,4,3,3,3,3,2,3,1,2,2,3,3,2,1,1,3,1,1,1,1,1,3,3,3,3,3,2,2,2,2,2,2,3,4,2.3846153846,1.625,3,1.5,2.8,3.4,5.16
2,1,1,2,100,31,5,1,3,1,1,13,5,1,5,4,3,1,1,1,2,3,3,5,3,5,3,2,3,3,4,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,6,1.4615384615,1,1,1,2.8,3.2,
2,1,1,2,100,31,5,1,3,1,1,13,5,2,5,4,3,3,4,4,4,4,3,4,5,5,5,5,2,4,4,3,2,2,3,2,3,2,3,4,1,3,2,5,2,1,1,3,4,4,3,2,3,2,3,2,2,4,4,1,3,2.375,3,1.5,3.8,4.4,7.03
2,1,1,2,100,31,5,1,3,1,1,13,5,2,5,4,1,5,2,3,3,2,2,2,2,4,3,3,4,2,2,3,1,2,3,2,4,1,1,1,1,1,1,2,2,1,2,1,1,1,5,1,1,1,1,1,1,1,3,6,1.3076923077,2,1,1,2.4,3.2,
1,1,1,3,100,22,8,8,3,1,1,19,4,2,5,3,1,3,3,5,4,5,4,4,5,5,5,5,4,4,3,2,2,1,2,2,2,2,2,1,1,2,1,3,1,1,2,1,3,4,3,4,3,2,3,3,3,2,2,1,2.2307692308,1.75,3,2,4.4,4.8,7.03
1,1,1,3,100,22,8,8,3,1,1,19,1,2,4,3,5,6,2,5,5,5,5,5,5,5,5,5,5,5,5,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,5,5,7.03
1,1,1,3,100,22,8,8,3,1,1,19,4,2,5,5,1,5,2,5,5,5,5,5,4,4,4,4,4,4,3,1,1,1,1,2,1,2,2,1,1,1,3,1,1,1,1,1,3,1,3,1,1,1,3,1,1,1,2,1,1.3846153846,1.375,1,1,5,4,7.03
1,1,1,3,100,22,8,8,3,1,1,19,4,2,4,3,1,1,3,4,5,5,4,4,5,5,5,4,4,5,5,1,2,1,1,3,1,2,2,2,2,1,1,5,1,1,1,2,2,3,3,2,1,1,2,1,2,2,2,3,2.0769230769,1.125,2.5,2,4.4,4.6,3.52
1,1,1,3,100,22,8,8,3,1,1,19,3,1,3,4,3,1,2,4,5,5,4,5,5,5,5,5,4,5,5,2,1,1,3,3,3,1,3,4,2,3,1,2,3,1,1,3,4,3,3,3,2,3,4,3,4,3,3,1,2.7692307692,2.125,2,3,4.6,4.8,7.03
1,1,1,3,100,22,8,8,3,1,1,19,4,2,5,5,3,5,,5,5,5,5,5,5,5,5,5,5,5,5,,1,1,3,4,1,3,2,1,1,1,1,1,1,1,1,1,1,5,3,5,1,5,3,1,3,2,3,1,2.2307692308,1.375,3,2,5,5,7.03
1,1,1,3,100,22,8,8,3,1,1,19,2,1,3,5,3,3,3,4,4,4,4,4,3,4,3,3,4,4,5,1,1,1,1,1,1,1,1,2,2,1,1,3,1,1,1,1,1,1,3,2,1,2,1,1,2,1,1,1,1.3846153846,1,1,2,4,3.4,7.03
1,1,1,3,100,22,8,8,3,1,1,19,5,2,5,4,1,5,2,5,5,5,4,5,5,5,5,5,5,4,4,2,1,1,3,4,2,3,2,1,2,3,2,4,2,2,2,1,2,3,2,5,3,2,4,2,3,3,2,1,2.5384615385,2.125,2,2.5,4.8,5,7.03
2,1,1,3,100,37,6,6,3,1,1,5,5,2,4,4,1,3,2,3,5,5,4,5,3,4,3,4,2,3,2,2,1,3,3,2,3,1,3,1,4,1,1,1,3,1,1,3,3,5,3,2,3,2,4,2,4,3,1,1,1.7692307692,2.5,3,4,4.4,3.2,7.03
2,1,1,3,100,37,6,6,3,1,1,5,5,2,4,5,1,3,2,5,5,5,5,5,5,5,5,4,3,4,4,1,2,1,1,2,1,2,3,1,4,1,1,2,1,1,1,1,3,3,3,2,1,1,3,1,4,2,2,2,1.6923076923,1.25,2.5,4,5,4.4,4.17
2,1,1,3,100,30,23,18,3,1,1,6,4,1,5,2,1,3,2,4,4,4,4,3,3,4,3,3,4,3,3,3,1,1,1,2,1,2,2,1,1,1,2,3,1,1,1,3,3,3,3,3,1,3,2,1,1,2,2,1,2.0769230769,1.25,2,1,3.8,3.4,7.03
2,1,1,3,100,30,23,18,3,1,1,6,3,2,3,3,1,3,3,4,3,4,3,2,2,2,4,2,1,1,2,2,3,3,3,3,3,3,3,2,4,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2.8461538462,2.875,3,3.5,3.2,2.2,7.03
2,1,1,3,100,30,23,18,3,1,1,6,1,2,4,5,2,3,4,4,4,4,4,4,4,4,3,3,4,3,3,3,1,2,2,2,3,3,3,2,3,3,1,3,1,3,1,3,3,3,4,3,3,3,3,3,3,3,3,1,2.6923076923,2,2,3,4,3.6,7.03
1,1,1,1,100,40,17,5,3,1,1,22,2,2,5,4,1,1,4,4,4,4,4,4,5,4,4,4,5,4,4,3,2,2,3,4,2,4,4,1,3,2,2,4,1,2,3,2,4,2,5,3,2,2,4,2,4,4,1,1,2.6923076923,2.375,2,3.5,4,4.4,7.03
