Day,sales,invest_radio_updated,invst_television_updated,invst_newpaper,invst_bb,invst_bus_taxi,competition
5749,4544358,533520.96,522810,45947.58,734639.28,6438.55256,3358192
5750,11202609,1334669.08,567920,112523.09,1799416.44,15536.44388,4126355
5751,15932259,1908919.08,495755,159836.59,2553713.44,22381.58188,482627
5752,11748541,1397190.92,469985,118638.41,1893992.56,16945.07412,3397367
5753,12580368,1494927.16,525746,126468.68,2017303.88,17567.08576,4080572
5754,7644538,907499.56,529930,77398.38,1229450.08,11347.79016,5793275
5755,6528590,775930.8,496574,66228.9,1051283.4,9757.7388,399289
5756,8206593,972789.16,412650,83191.93,1321020.88,12098.70276,1807092
5757,10438961,1245165.32,417956,104963.61,1681975.76,14440.42852,5146869
5758,4835405,583945.6,427212,48849.05,782100.8,6969.7346,1629773
5759,6495934,768975.08,529681,65820.34,1046135.44,9199.63288,4468589
5760,6704890,808980.8,457001,67706.9,1080459.4,9783.4548,1801269
5761,6667139,793083.68,455089,67358.39,1076058.24,9865.62348,5561104
5762,6579422,786356.64,529329,66991.22,1063782.52,9427.83704,3874156
5763,7093802,841754.24,430104,71673.02,1142482.32,10850.81864,5252611
5764,5923320,696264.4,432099,60050.2,953529.2,8516.7824,5995706
5765,10195083,1216999.96,435120,103012.83,1637381.28,14048.50956,480803
5766,6066434,726916.08,550726,61700.34,977179.44,8971.69288,4580642
5767,9976535,1192132.2,528512,100364.35,1605472.6,14644.0262,5216159
5768,4201766,503675.92,453754,42651.66,679062.56,6260.33112,4616442
5769,8334119,993267.28,422477,83974.19,1349312.04,11626.03708,636696
5770,14161452,1699923.24,448036,142689.52,2273433.32,19972.11664,6111352
5771,13827789,1658559.68,519441,139259.89,2223001.24,19383.68148,1239266
5772,1736700,204775,488149,18187,281886,2935.444,2711982
5773,4919413,594044.56,501134,50003.13,799873.08,7757.62516,5598826
5774,8834763,1049975.56,438632,89165.63,1422935.08,12739.88716,166916
5775,13728836,1640694.32,538040,138227.36,2206015.76,19027.06352,536384
5776,11782571,1414504.52,441411,118154.71,1894191.36,16335.99372,1070575
5777,12449844,1481759.28,464371,125212.44,2002122.04,17683.79408,3180000
5778,2517330,291354.6,503019,25562.3,408184.8,4490.8756,3215770
5779,5873313,702793.56,543853,59899.13,944269.08,8256.77316,2539292
5780,1585359,182715.08,447364,16818.59,268503.44,3504.67388,6747691
5781,2507204,296287.48,426958,25823.04,407685.64,4226.50928,998595
5782,12029562,1444348.44,492242,121052.62,1935540.92,16846.02184,409072
5783,1378366,151299.92,455410,14111.66,224855.56,2398.44312,1331899
5784,12159172,1449140.64,512383,122023.72,1955954.52,16993.10704,6451674
5785,14607355,1747892.6,437275,146733.55,2344135.8,20700.7086,2526102
5786,182031,16139.72,400900,2174.31,36158.96,1242.28092,5229956
5787,16875420,2018585.4,409411,169793.2,2708910.2,23208.5544,4843731
5788,8516398,1021386.76,510014,86014.98,1369514.68,11699.64536,5188096
5789,1949912,234951.44,518854,19876.12,326911.92,3369.88384,3264557
5790,10165135,1222996.2,519309,102318.35,1631475.6,14124.9782,3877802
5791,15198483,1811341.96,467029,152845.83,2442490.28,20744.99756,6179527
5792,11269130,1346622.6,512751,113124.3,1807417.8,16105.2516,6706600
5793,6928333,822813.96,400404,69630.33,1122881.28,10623.39956,1376466
5794,14511096,1730130.52,467722,145565.96,2335424.36,20161.64672,5886726
5795,8466801,1005096.12,535775,85771.01,1360547.16,12250.17732,4933509
5796,5437675,643886,424214,55513.75,874269,7964.731,5451858
5797,5954149,704869.88,537645,60368.49,962919.84,8751.47668,3822531
5798,1730355,198391.6,536465,18236.55,283731.8,2773.0686,2937936
5799,10709437,1283047.44,498525,107756.37,1723513.92,14720.45684,5779757
5800,14517092,1728427.04,551963,146232.92,2329129.72,20107.56144,6888393
5801,10739881,1275242.72,489670,108215.81,1723110.96,15624.64292,6116980
5802,3855481,461292.72,563486,39332.81,630269.96,5722.23492,2676715
5803,14685329,1762329.48,554012,147293.29,2363381.64,20188.63428,3825867
5804,1636339,192291.68,566377,17288.39,267106.24,2695.96748,2722080
5805,3707236,445141.32,494695,37739.36,601190.76,6151.55152,2201516
5806,3695221,429378.52,413198,38129.21,596423.36,5654.69172,3488019
5807,933781,110602.72,543774,10202.81,158725.96,2297.59092,4272370
5808,8464145,1003567.4,569080,85660.45,1366001.2,11837.6714,5280234
5809,16159884,1936375.08,568003,162673.84,2596145.44,22068.04688,3123884
5810,5753553,683523.36,508047,58276.53,933005.48,8531.68996,2121936
5811,7781291,928083.92,443838,78697.91,1252776.56,10776.30412,2463999
5812,6701300,792414,531809,68036,1087712,9815.716,6726379
5813,16570214,1985017.68,407700,166555.14,2666508.24,22281.68248,3506065
5814,12184171,1454363.52,488407,122849.71,1962560.36,16740.10572,594093
5815,6133131,724256.72,400530,61780.31,987743.96,9021.73292,297657
5816,10222989,1216287.68,401007,103202.89,1651672.24,14404.34548,4940121
5817,4607619,553848.28,419013,46733.19,747959.04,6554.05708,214830
5818,7643155,904993.6,526072,77350.55,1238291.8,10881.9646,4503171
5819,1961433,228459.96,553141,20619.33,328134.28,3135.09156,6340400
5820,8724653,1040575.36,492779,87784.53,1410436.48,11927.54196,2614430
5821,14485879,1727893.48,526387,145559.79,2331186.64,19737.36028,5285748
5822,14383875,1723374,440121,144839.75,2309432,19543.715,2433672
5823,8050940,955075.8,436879,81453.4,1296940.4,11360.2408,5203974
5824,16246774,1947489.88,410696,162802.74,2604948.84,22670.74168,747754
5825,10903270,1307884.4,551108,110073.7,1748746.2,15454.3164,4829541
5826,4969879,589280.48,458924,50647.79,804659.64,7910.24028,668715
5827,2194733,250744.96,534068,23048.33,357494.28,3604.04756,3478220
5828,7152467,852616.04,532167,72548.67,1148786.72,9844.25644,4842163
5829,1784211,206922.32,470019,18457.11,291121.76,3084.15852,2801769
5830,15067448,1805370.76,462086,151089.48,2420920.68,21138.03136,5306966
5831,6942476,827938.12,407043,69779.76,1119779.16,9979.06832,3669012
5832,697614,71065.68,516524,8044.14,126047.24,1755.85048,2938168
5833,13149807,1573953.84,425787,132022.07,2112564.12,18129.74524,3140626
5834,7432863,891569.56,438390,75394.63,1199674.08,10843.37916,2304839
5835,920116,103002.92,430160,10012.16,158171.56,1632.55312,4774570
5836,1134245,125832.4,434440,11976.45,193016.2,2660.2034,6979643
5837,1504253,177392.36,516948,16034.53,250795.48,3172.61396,891690
5838,7239331,857956.72,450375,73304.31,1164173.96,10911.91692,2041258
5839,11306634,1349831.08,508761,113369.34,1821535.44,15445.75688,2449984
5840,1495625,168261,421576,16113.25,250213,2439.225,6672752
5841,15977240,1918960.8,400940,160466.4,2571721.4,21750.9568,1701088
5842,1919077,228831.24,451987,20095.77,318081.32,3019.18164,4185626
5843,6909576,820596.12,545091,69595.76,1110942.16,9791.64032,6129152
5844,14495601,1726915.12,452803,146060.01,2329232.16,20173.19332,3148427
5845,12819459,1540534.08,478437,128893.59,2063612.44,17770.68588,4397966
5846,7214241,868593.92,565927,73216.41,1166437.56,10802.79812,2826647
5847,8383632,998677.84,402056,84318.32,1356919.12,12070.39424,5125239
5848,8812517,1052519.04,505531,88556.17,1419200.72,12343.52244,4244323
5849,15917323,1906418.76,474746,160163.23,2554281.68,21779.86636,4129802
5850,1159479,131266.48,479884,12771.79,200457.64,2439.51228,4881634
5851,9271448,1106654.76,473671,93808.48,1488302.68,13278.31136,6593647
5852,10952404,1316537.48,440127,110061.04,1760901.64,15004.17328,2269901
5853,16100555,1928974.6,490601,161833.55,2580672.8,22122.7326,5243976
5854,15373507,1847111.84,455702,154130.07,2464245.12,21057.02924,2420805
5855,2798251,325323.12,514007,28314.51,451859.16,4163.69132,2690873
5856,16105147,1921990.64,435524,161976.47,2580962.52,22702.79404,3331868
5857,16857862,2026565.44,407657,169724.62,2709011.92,23192.37784,3057760
5858,10358609,1238152.08,511287,103939.09,1670710.44,14212.36388,554187
5859,15467272,1855135.64,514529,155552.72,2490511.52,21836.79904,2599625
5860,2405171,285452.52,559627,24746.71,400731.36,3749.82572,884849
5861,6450028,761350.36,517977,65576.28,1039058.48,9580.03696,6920973
5862,13692696,1637603.52,509535,137768.96,2200072.36,18778.35872,1879277
5863,3086899,365613.88,499298,31207.99,503200.84,5366.70668,4713665
5864,10309629,1226209.48,439427,103599.29,1656791.64,14073.71028,2085934
5865,14157493,1699751.16,497372,142379.93,2274056.88,19767.89076,5592963
5866,3894156,463832.72,460417,39713.56,633559.96,5634.28592,1468322
5867,1043506,115445.72,407528,10752.06,172500.96,1924.42792,695069
5868,10348610,1228400.2,545490,104424.1,1662815.6,15027.1652,4294166
5869,16182536,1932738.32,404795,162393.36,2600555.76,22362.94752,2371568
5870,14892012,1776814.44,418821,149579.12,2390219.92,20808.45584,4102908
5871,12882233,1534064.96,540881,129392.33,2070805.28,17970.54756,5604550
5872,8779266,1041320.92,447828,88828.66,1410314.56,12730.63112,2892527
5873,1770435,205447.2,453109,18129.35,287775.6,3075.9742,4214065
5874,1447693,162133.16,478134,15382.93,244885.88,3201.95476,2347927
5875,459369,45339.28,403060,5269.69,78502.04,1786.36708,2666977
5876,8099130,964019.6,537556,81465.3,1309545.8,11406.8516,783397
5877,13637635,1635187.2,529316,136953.35,2193416.6,19387.6782,6900016
5878,5460794,647810.28,496325,55033.94,888240.04,8568.24808,2975826
5879,3909866,470852.92,485514,39830.66,636946.56,6084.02312,5126773
5880,5307891,638892.92,496005,54110.91,855777.56,8373.41612,532318
5881,5516249,658847.88,499439,56064.49,890864.84,8688.44868,200790
5882,15117019,1804825.28,486345,152090.19,2425956.04,20421.46508,4867056
5883,11141130,1332664.6,452171,112217.3,1798315.8,15742.2916,452170
5884,8005541,953787.92,450998,80847.41,1289387.56,11582.31412,3707190
5885,15678637,1871101.44,543556,157316.37,2519092.92,21181.80084,850873
5886,13542067,1626871.04,545523,136383.67,2178451.72,18482.52844,5761850
5887,701620,75899.4,460076,7336.2,118602.2,1654.1384,5661572
5888,191548,13348.76,441652,2489.48,44881.68,1618.84336,463596
5889,16340341,1945816.92,520690,163718.41,2626620.56,22502.25012,3421863
5890,11563408,1378490.96,453431,116238.08,1856020.28,15897.69856,1505264
5891,12023874,1431811.88,438087,120847.74,1938961.84,17268.51368,4145694
5892,9570477,1143950.24,556070,96855.77,1546301.32,13210.02964,3758838
5893,826064,93893.68,413744,8997.64,146652.24,1948.40448,1943217
5894,7950553,951474.36,553479,80636.53,1282620.48,11124.72996,4498058
5895,8466085,1005221.2,456394,85675.85,1360546.6,11624.2322,2906573
5896,11835169,1408769.28,498285,119174.69,1902652.04,16432.42308,5723577
5897,7667686,914624.32,549998,77743.86,1242420.76,10928.34552,6394187
5898,11106074,1322964.88,538760,111805.74,1790417.84,15099.01768,3230878
5899,3535235,422500.2,549711,35920.35,569832.6,6045.5102,4584457
5900,5394502,642954.24,507565,54862.02,873393.32,8225.74264,6516718
5901,2674236,311750.32,539958,27554.36,437450.76,4041.99152,4525870
5902,4247473,506452.76,463312,43328.73,695139.68,6935.66436,5345917
5903,2894592,346943.04,556353,29294.92,467853.72,4887.86144,193970
5904,293475,29919,513327,3814.75,61017,885.387,1175023
5905,939539,103077.68,419739,10135.39,165379.24,2364.19148,2633902
5906,13360368,1603025.16,532573,134192.68,2148055.88,18678.68576,5556979
5907,14585682,1752720.84,417592,146316.82,2338794.12,19661.10024,4782505
5908,2804473,329484.76,437845,28412.73,461999.68,5068.90436,4653353
5909,14280329,1709368.48,535175,143931.29,2294532.64,19544.03428,4355971
5910,16064267,1930080.04,432512,161408.67,2579263.72,22370.83244,3787648
5911,4290373,504021.76,508199,43771.73,693884.68,6372.29236,6698797
5912,7924298,951296.76,407692,79733.98,1273674.68,11605.07336,1210136
5913,6656367,785193.04,530418,67428.67,1071883.72,9196.40444,397703
5914,8578009,1019122.08,523777,86758.09,1385591.44,12130.97188,837580
5915,16869742,2010360.04,456774,169888.42,2709816.72,23280.05944,1756410
5916,7900734,946550.08,490859,79574.34,1275367.44,11546.96888,4535877
5917,11263258,1349212.96,488997,112964.58,1811325.28,15415.50056,5782351
5918,14921991,1791067.92,425361,150138.91,2393609.56,20454.02812,228528
5919,11912968,1426634.16,559397,119526.68,1910080.88,16422.11776,6664081
5920,181580,18299.6,551400,2630.8,34252.8,1585.6856,1517814
5921,9298253,1104703.36,476789,93356.53,1499178.48,13075.69396,3349812
5922,2634296,308800.52,489771,27227.96,436053.36,4106.27072,5438799
5923,2632366,307871.92,487641,26949.66,435779.56,3895.72312,5142144
5924,11058315,1314704.8,406233,111724.15,1782986.4,15013.9758,1301861
5925,4334072,515728.64,533092,43792.72,699967.52,6373.97504,3517478
5926,15921768,1904295.16,444190,160004.68,2556511.88,22185.73376,5453729
5927,15194330,1814694.6,531979,152677.3,2440978.8,21284.5156,859998
5928,6023361,716761.32,431398,60936.61,978954.76,8608.83652,4578741
5929,11901750,1416436,550414,119382.5,1909973,16430.31,2167354
5930,4027762,479806.44,411894,40584.62,658609.92,6389.64584,2280196
5931,5264718,632468.16,557558,53208.18,856203.88,8176.42776,6008320
5932,3998002,480391.24,550560,40848.02,646932.32,6055.36264,305149
5933,4698889,550768.68,418750,47652.89,767099.24,7078.53348,2618681
5934,3146112,369251.44,470485,31873.12,518070.92,4614.86784,3047864
5935,13262092,1585171.04,414194,132973.92,2136432.72,18150.96144,4617244
5936,9242055,1105285.6,557507,93033.55,1491591.8,12770.5126,1818957
5937,6981120,827744.4,472827,70495.2,1128391.2,10048.0784,3789020
5938,622147,70576.64,418064,7079.47,105616.52,2256.23404,1778557
5939,4111515,492415.8,413162,42270.15,663226.4,6178.1998,3176482
5940,3259496,391500.52,435659,33109.96,531033.36,4753.53472,2786517
5941,4654129,561586.48,416948,46863.29,760126.64,6929.45028,1689312
5942,7488347,899802.64,539130,75293.47,1206086.52,10486.61804,1621992
5943,1475085,178777.2,555016,15631.85,241786.6,3404.1122,3911560
5944,13130938,1565749.56,448880,132270.38,2115266.08,18418.83816,1755859
5945,2555921,299105.52,477237,26584.21,418839.36,4358.81572,2208784
5946,11174816,1338253.92,407137,112224.16,1798478.56,15866.75712,5895529
5947,7792272,933468.64,408740,78257.72,1258564.52,10912.79904,3435020
5948,7858696,941620.52,537342,79370.96,1272954.36,11522.47872,5451474
5949,12073483,1437648.96,434238,121386.83,1945267.28,16646.99756,3998952
5950,8672283,1036524.96,501177,87088.83,1394735.28,12414.41356,2106901
5951,9634709,1151566.08,545666,97390.09,1554579.44,13896.81588,4438458
5952,6156720,735120.4,475429,62027.2,992902.2,8890.8704,2574270
5953,10677364,1274115.68,538014,107367.64,1721347.24,15109.12048,6379956
5954,658183,74898.96,520287,7472.83,115858.28,1335.80156,2392298
5955,676725,73341,406829,7625.25,119606,2188.277,4350421
5956,975699,112498.88,537644,10858.99,162951.84,2740.92268,4588530
5957,15312636,1835386.32,433018,154074.36,2458277.76,20878.67952,2196703
5958,15959511,1902798.32,529315,160690.11,2562802.76,22181.55452,3807724
5959,11211129,1340661.48,466950,112706.29,1803712.64,15254.69028,2337191
5960,9933670,1186438.4,476970,100299.7,1603163.2,14375.4444,3032989
5961,11296259,1347705.08,435808,113832.59,1813523.44,15383.06188,349296
5962,7838255,942504.6,488106,79103.55,1258508.8,10862.4966,5032527
5963,10875759,1298761.08,421423,109102.59,1746396.44,15304.00188,5193672
5964,8304309,981998.08,413456,83600.09,1335625.44,12299.68788,6180923
5965,8598145,1019766.4,539503,87135.45,1385316.2,12287.5514,1343433
5966,914077,100920.24,543633,10024.77,160658.32,2411.58164,4129365
5967,7152288,856388.56,488638,72260.88,1155649.08,10088.02016,4721219
5968,10995256,1309723.72,539176,110336.56,1771533.96,15362.73792,4217268
5969,6783575,802327,410476,68281.75,1095356,10267.319,1787067
5970,9292469,1116477.28,539051,94081.69,1493298.04,13339.05908,504025
5971,1080952,124518.24,473008,11871.52,186953.32,1911.85664,3914851
5972,15400157,1849130.84,558222,154320.57,2473698.12,21612.20724,4703804
5973,8107366,973481.92,469348,81971.66,1301731.56,11659.72312,2816052
5974,1489928,173880.36,503887,15387.28,252804.48,2453.70496,4219046
5975,12645117,1507722.04,434908,126819.17,2030556.72,17626.55444,4540854
5976,9585592,1140856.04,404571,96966.92,1543896.72,14107.98144,3510448
5977,5326505,637934.6,404226,54166.05,865031.8,8222.9866,6056176
5978,956053,101476.36,486733,10221.53,166092.48,2263.98996,3118032
5979,553199,61015.88,443098,5947.99,100787.84,1492.22268,4957072
5980,16783719,2002176.28,520333,168673.19,2692433.04,23460.50908,3720730
5981,10521559,1257427.08,471138,106003.59,1694921.44,14857.45788,766776
5982,6714701,803218.12,468039,67626.01,1082484.16,9617.40532,714374
5983,828779,94931.48,476437,8746.79,145220.64,1897.98828,4958490
5984,6593731,784983.72,410054,66559.31,1061175.96,9478.72492,3880702
5985,12690884,1526888.08,406803,127256.84,2046105.44,17781.96688,1900139
5986,1775148,202621.76,531444,18921.48,293890.68,3185.19536,5716141
5987,4089031,484531.72,554673,41594.31,667955.96,6005.52092,2969238
5988,13313850,1592962,491344,134153.5,2145794,18657.282,5314052
5989,5238296,622226.52,495367,53412.96,850910.36,7651.55072,5549256
5990,16950214,2021697.68,525785,169858.14,2725186.24,22839.28248,3870031
5991,13286539,1587175.68,525725,133750.39,2132827.24,18142.23148,6829622
5992,2496907,288967.84,550672,25584.07,411036.12,4760.91724,3116285
5993,10801105,1287094.6,476397,108975.05,1734893.8,15465.4586,3031120
5994,11612324,1389018.88,474583,116545.24,1864080.84,16607.26768,6427008
5995,6829927,810398.24,462680,69289.27,1100724.32,10104.50364,1288117
5996,12970014,1545250.68,420693,130224.14,2089333.24,18283.41848,5199897
5997,14166204,1702469.48,484919,142506.04,2282568.64,19125.38928,1969211
5998,15672294,1868515.28,492609,157906.94,2514905.04,21857.42808,2939506
5999,16881683,2016233.96,408542,169387.83,2708623.28,22992.82156,3224615
